id,userid,text,datahora,modelo,sentimento,score,created_on
18247,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-09-11 08:55:52,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.859339,2024-06-15 19:01:48
18248,3,Acidez equilibrada e notas florais elegantes.,2023-03-13 02:45:04,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.821877,2024-12-14 12:14:15
18249,3,"Vinho sem equilíbrio, acidez excessiva.",2025-10-11 00:53:17,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.184435,2025-10-16 02:30:33
18250,4,"Taninos agressivos, difícil de apreciar.",2025-09-26 20:30:24,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.33024,2025-10-21 03:13:06
18251,4,"Aroma frutado e agradável, final persistente.",2025-08-29 00:29:20,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.689822,2025-10-04 20:07:30
18252,3,"Excelente vinho, recomendo vivamente.",2024-07-22 03:08:43,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.977814,2025-07-15 17:49:55
18253,4,"Sabor correto, dentro do esperado.",2024-06-20 00:00:39,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.471143,2025-05-15 22:24:30
18254,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-10-14 19:40:51,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.684816,2025-02-06 05:41:09
18255,4,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-06-01 16:27:46,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.879946,2025-05-05 21:25:05
18256,3,Acidez equilibrada e notas florais elegantes.,2025-04-09 16:11:05,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.673023,2025-06-08 10:01:01
18257,4,"Aroma frutado e agradável, final persistente.",2023-10-03 07:40:02,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.71936,2025-04-12 19:02:21
18258,1,Notas de oxidação e sabor desequilibrado.,2023-01-07 13:13:13,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.163372,2023-03-20 05:55:54
18259,3,"Excelente vinho, recomendo vivamente.",2023-02-10 22:05:14,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.792985,2023-08-25 03:13:53
18260,1,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-04-13 21:19:04,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.842178,2024-07-30 02:17:57
18261,2,"Taninos agressivos, difícil de apreciar.",2025-07-09 18:58:45,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.130376,2025-09-07 08:37:39
18262,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-07-03 03:19:54,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.749644,2024-12-29 13:32:37
18263,3,Acidez equilibrada e notas florais elegantes.,2024-10-19 10:13:50,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.99639,2025-08-12 20:37:58
18264,4,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-03-21 01:36:06,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.796092,2025-10-15 23:29:53
18265,1,"Excelente vinho, recomendo vivamente.",2023-03-21 05:05:33,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.733374,2024-01-16 16:49:02
18266,1,Acidez equilibrada e notas florais elegantes.,2025-08-05 22:28:54,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.710574,2025-09-24 20:38:03
18267,4,Acidez equilibrada e notas florais elegantes.,2024-08-09 10:25:08,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.8686,2024-10-26 03:47:59
18268,4,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-08-10 03:06:41,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.925211,2025-07-14 11:36:51
18269,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-07-06 12:26:57,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.75136,2025-07-07 03:25:57
18270,2,Acidez equilibrada e notas florais elegantes.,2024-02-12 19:11:01,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.848366,2025-01-10 11:39:14
18271,1,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-11-13 02:40:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.958997,2025-05-29 17:18:09
18272,1,"Taninos agressivos, difícil de apreciar.",2025-03-26 00:43:03,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.034715,2025-09-26 00:45:05
18273,4,"Vinho sem equilíbrio, acidez excessiva.",2025-10-17 12:01:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.081509,2025-10-19 09:56:42
18274,2,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-11-15 14:52:23,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.852255,2024-09-16 17:09:33
18275,4,"Muito abaixo das expectativas, dececionante.",2025-05-17 08:55:02,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.224114,2025-07-20 07:06:16
18276,3,"Excelente vinho, recomendo vivamente.",2025-06-11 15:50:23,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.908878,2025-08-01 11:01:02
18277,4,"Taninos agressivos, difícil de apreciar.",2024-07-10 07:43:53,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.12409,2025-02-11 18:08:49
18278,2,"Vinho sem equilíbrio, acidez excessiva.",2024-10-06 04:52:21,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.040396,2024-12-29 09:04:52
18279,1,"Aroma frutado e agradável, final persistente.",2023-02-04 08:42:19,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.870621,2025-05-13 21:35:25
18280,4,Aroma artificial e final amargo.,2025-03-31 04:37:10,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.082104,2025-07-03 19:52:54
18281,2,Aroma artificial e final amargo.,2024-12-20 03:39:49,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.070117,2025-07-07 01:15:28
18282,3,"Aroma frutado e agradável, final persistente.",2023-08-07 18:24:48,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.825523,2023-12-16 01:31:06
18283,1,Notas de oxidação e sabor desequilibrado.,2023-04-17 14:14:33,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.260711,2023-12-02 19:34:23
18284,2,"Avaliação neutra, qualidade média.",2023-10-18 06:04:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.633187,2025-03-07 00:43:47
18285,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-12-26 05:13:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.853061,2024-09-09 11:21:22
18286,4,"Taninos agressivos, difícil de apreciar.",2024-01-26 08:16:06,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.233245,2024-11-30 13:48:05
18287,2,Acidez equilibrada e notas florais elegantes.,2024-05-15 06:51:47,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.862707,2025-10-07 03:01:02
18288,1,"Vinho comum, sem grandes surpresas.",2023-07-02 20:19:37,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.56939,2025-04-27 03:12:28
18289,4,"Taninos agressivos, difícil de apreciar.",2023-04-04 15:54:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.009142,2023-08-03 15:07:58
18290,4,"Muito abaixo das expectativas, dececionante.",2024-01-08 12:04:30,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.197877,2024-08-05 08:05:16
18291,4,"Taninos agressivos, difícil de apreciar.",2024-06-22 03:37:51,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.121698,2025-09-03 09:14:58
18292,4,"Excelente vinho, recomendo vivamente.",2024-07-06 18:47:56,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.930097,2024-07-29 02:59:03
18293,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-03-04 21:52:07,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.732122,2025-10-06 14:15:35
18294,1,Acidez equilibrada e notas florais elegantes.,2024-02-15 18:23:09,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.959023,2025-10-29 06:29:19
18295,4,"Aroma frutado e agradável, final persistente.",2025-01-11 03:50:06,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.733287,2025-01-29 02:21:12
18296,1,"Comentário neutro, nada a destacar.",2025-09-13 00:59:10,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.557603,2025-10-15 16:23:22
18297,3,Aroma artificial e final amargo.,2025-05-23 11:46:26,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.165059,2025-06-13 13:14:27
18298,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-09-12 15:29:13,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.738602,2025-09-16 00:56:27
18299,3,"Excelente vinho, recomendo vivamente.",2023-03-02 18:15:05,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.727633,2025-04-19 04:22:53
18300,3,"Aroma frutado e agradável, final persistente.",2023-12-12 09:02:35,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.780925,2024-12-25 03:21:11
18301,2,Aroma artificial e final amargo.,2024-03-21 13:37:15,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.31359,2024-11-27 09:44:12
18302,3,Acidez equilibrada e notas florais elegantes.,2025-08-16 15:27:40,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.964828,2025-08-18 22:34:24
18303,2,Acidez equilibrada e notas florais elegantes.,2023-08-19 18:21:49,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.720396,2024-07-12 13:18:06
18304,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2025-09-22 01:08:01,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.9975,2025-10-28 03:51:18
18305,1,"Excelente vinho, recomendo vivamente.",2023-05-31 22:39:13,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.767184,2023-10-16 08:09:34
18306,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-07-31 12:49:13,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.857321,2023-10-02 15:37:30
18307,1,Notas de oxidação e sabor desequilibrado.,2023-06-05 04:13:34,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.197122,2024-06-04 12:26:04
18308,1,"Aroma frutado e agradável, final persistente.",2025-06-18 17:57:12,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.737216,2025-10-16 22:02:15
18309,2,Aroma artificial e final amargo.,2024-09-08 16:39:50,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.200587,2024-11-20 07:46:35
18310,4,"Muito abaixo das expectativas, dececionante.",2025-09-27 23:10:33,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.009919,2025-10-14 05:57:56
18311,2,Acidez equilibrada e notas florais elegantes.,2023-12-25 14:29:51,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.798271,2025-07-07 09:24:40
18312,3,"Cumpre o mínimo, sem se destacar.",2025-06-19 03:24:26,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.441085,2025-07-14 11:00:53
18313,2,"Aroma frutado e agradável, final persistente.",2023-01-04 11:15:12,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.977114,2024-01-04 11:56:16
18314,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-10-14 03:03:29,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.933967,2024-10-13 20:39:12
18315,1,"Comentário neutro, nada a destacar.",2023-02-28 22:00:21,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.582022,2025-04-09 19:05:42
18316,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-02-04 02:49:56,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.899489,2025-02-19 01:23:59
18317,1,"Excelente vinho, recomendo vivamente.",2024-06-16 15:41:00,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.981682,2024-10-13 15:22:44
18318,2,Acidez equilibrada e notas florais elegantes.,2025-09-20 03:11:18,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.835522,2025-09-26 16:54:52
18319,3,"Taninos agressivos, difícil de apreciar.",2024-11-27 15:56:33,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.272644,2025-05-19 11:10:13
18320,1,Acidez equilibrada e notas florais elegantes.,2023-01-07 23:33:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.881589,2024-06-27 13:06:54
18321,4,"Aroma frutado e agradável, final persistente.",2024-12-18 17:43:09,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.844528,2025-07-29 11:02:51
18322,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-10-28 00:39:36,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.67851,2025-03-10 07:48:20
18323,2,Aroma artificial e final amargo.,2025-03-02 09:30:08,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.169302,2025-08-08 09:32:20
18324,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-02-01 23:37:09,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.912229,2024-04-11 17:30:11
18325,3,Acidez equilibrada e notas florais elegantes.,2024-04-30 09:13:35,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.746049,2025-02-04 21:28:21
18326,4,"Vinho sem equilíbrio, acidez excessiva.",2023-08-19 23:15:10,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.11048,2023-11-01 08:08:49
18327,4,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-10-13 01:23:28,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.921451,2025-01-30 08:07:28
18328,3,"Aroma frutado e agradável, final persistente.",2024-06-16 06:29:59,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.710431,2025-06-26 06:36:10
18329,4,Acidez equilibrada e notas florais elegantes.,2024-06-11 05:54:53,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.776267,2025-01-26 09:04:11
18330,4,Aroma artificial e final amargo.,2023-05-12 19:08:23,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.172076,2023-06-14 12:39:54
18331,1,Acidez equilibrada e notas florais elegantes.,2024-04-21 20:24:58,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.932635,2025-02-16 09:20:50
18332,3,"Aroma frutado e agradável, final persistente.",2025-03-15 15:30:44,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.811897,2025-04-16 12:13:19
18333,3,Aroma artificial e final amargo.,2023-05-28 11:41:45,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.117841,2024-09-23 13:58:51
18334,3,"Muito abaixo das expectativas, dececionante.",2025-04-07 00:21:50,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.00288,2025-10-29 05:12:20
18335,3,"Aroma frutado e agradável, final persistente.",2024-11-21 22:34:36,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.961118,2025-07-04 19:57:11
18336,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-07-15 18:54:33,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.972475,2024-08-18 05:48:12
18337,1,"Aroma frutado e agradável, final persistente.",2023-11-19 10:20:53,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.76521,2024-07-18 07:04:06
18338,3,"Aroma frutado e agradável, final persistente.",2024-07-01 18:53:59,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.841488,2024-07-04 13:55:15
18339,1,"Excelente vinho, recomendo vivamente.",2023-04-25 03:26:05,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.801131,2023-08-23 13:27:28
18340,4,"Muito abaixo das expectativas, dececionante.",2023-12-23 03:27:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.020104,2025-01-30 07:34:19
18341,1,"Excelente vinho, recomendo vivamente.",2024-03-21 19:34:45,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.856974,2025-04-17 10:34:28
18342,1,"Vinho comum, sem grandes surpresas.",2024-09-01 00:07:15,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.590867,2024-10-02 08:36:52
18343,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-06-16 18:19:15,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.82252,2025-10-10 16:14:54
18344,2,Acidez equilibrada e notas florais elegantes.,2023-01-20 15:30:58,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.975875,2025-07-28 19:09:33
18345,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-08-05 09:52:37,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.755312,2025-03-18 00:16:54
18346,2,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-11-23 17:10:55,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.946823,2025-05-09 20:33:54
18347,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-08-28 02:21:21,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.701075,2024-09-10 06:20:28
18348,3,Notas de oxidação e sabor desequilibrado.,2024-10-07 21:58:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.046687,2025-01-13 00:47:28
18349,3,"Excelente vinho, recomendo vivamente.",2025-04-29 16:13:31,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.841113,2025-10-23 01:34:25
18350,2,"Cumpre o mínimo, sem se destacar.",2025-04-07 06:45:13,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.540012,2025-05-19 12:47:40
18351,1,Acidez equilibrada e notas florais elegantes.,2024-08-03 16:59:36,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.685411,2024-11-26 09:55:09
18352,3,"Aroma frutado e agradável, final persistente.",2024-01-31 20:35:27,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.981103,2025-03-14 18:53:00
18353,1,"Vinho harmonioso e bem trabalhado, surpreendente.",2024-08-24 23:53:22,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.887183,2024-11-13 03:18:01
18354,2,Acidez equilibrada e notas florais elegantes.,2024-11-28 16:12:18,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.940377,2025-08-30 19:57:59
18355,1,"Excelente vinho, recomendo vivamente.",2025-06-25 04:26:14,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.719241,2025-10-29 21:39:30
18356,3,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-08-06 17:04:31,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.916054,2025-03-15 14:55:50
18357,3,"Excelente vinho, recomendo vivamente.",2025-07-06 07:00:19,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.666486,2025-07-15 16:19:48
18358,3,Acidez equilibrada e notas florais elegantes.,2025-01-25 01:20:47,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.760254,2025-01-25 21:20:41
18359,2,"Muito abaixo das expectativas, dececionante.",2025-03-28 03:44:26,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.019827,2025-10-25 13:09:05
18360,3,"Aroma frutado e agradável, final persistente.",2023-06-27 21:34:30,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.807811,2023-11-09 04:01:32
18361,2,Notas de oxidação e sabor desequilibrado.,2025-07-09 16:13:15,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.333963,2025-07-30 10:28:08
18362,3,"Avaliação neutra, qualidade média.",2024-03-20 13:09:35,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.375078,2025-07-10 18:43:55
18363,1,"Vinho harmonioso e bem trabalhado, surpreendente.",2023-05-19 15:41:40,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.909232,2025-08-09 08:27:29
18364,4,"Aroma frutado e agradável, final persistente.",2023-03-05 18:18:15,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.716054,2023-09-30 18:16:46
18365,3,"Vinho harmonioso e bem trabalhado, surpreendente.",2025-03-18 04:30:39,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.988062,2025-09-02 03:37:00
18366,3,"Muito abaixo das expectativas, dececionante.",2024-07-13 20:48:20,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.065565,2025-07-12 17:57:53
18367,4,"Aroma frutado e agradável, final persistente.",2024-05-03 02:43:04,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.942864,2025-04-09 05:06:36
18368,1,"Aroma frutado e agradável, final persistente.",2024-08-11 02:45:11,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.751406,2025-01-27 00:27:56
18369,4,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-10-08 02:53:15,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.746983,2025-04-13 23:30:46
18370,1,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2023-08-17 21:15:10,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.681482,2025-06-26 10:50:31
18371,3,"Excelente vinho, recomendo vivamente.",2025-03-26 08:35:39,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.963075,2025-10-11 15:06:47
18372,1,Acidez equilibrada e notas florais elegantes.,2023-04-27 15:23:16,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.877387,2024-10-04 17:36:41
18373,4,Aroma artificial e final amargo.,2023-11-25 07:29:07,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.126615,2023-11-26 02:15:25
18374,2,"Avaliação neutra, qualidade média.",2024-04-23 14:57:42,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEUTRO,0.437681,2025-01-29 22:49:03
18375,2,"Taninos suaves e boa estrutura, ótimo equilíbrio.",2024-12-05 07:11:04,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.751989,2025-06-18 20:29:05
18376,2,Acidez equilibrada e notas florais elegantes.,2023-08-08 22:54:42,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.896978,2025-05-28 19:32:45
18377,4,"Muito abaixo das expectativas, dececionante.",2024-11-12 16:57:31,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.044802,2025-08-13 01:54:43
18378,3,Notas de oxidação e sabor desequilibrado.,2024-10-30 21:56:38,cardiffnlp/twitter-xlm-roberta-base-sentiment,NEGATIVO,0.288565,2025-07-02 13:24:27
18379,3,"Excelente vinho, recomendo vivamente.",2023-06-21 10:50:30,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.770811,2025-06-07 22:50:50
18380,4,"Excelente vinho, recomendo vivamente.",2023-11-05 02:24:49,cardiffnlp/twitter-xlm-roberta-base-sentiment,POSITIVO,0.867943,2025-09-16 13:47:17
